reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0f941b56-30f6-41de-aff8-714749fe14e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yg memudahkan, topp bangettt 👍👍",5,0,5.54.1,2026-04-09 14:07:17,,,5.54.1
4e82742f-1b57-45c1-a43c-c4e30541fe59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aneh,1,0,5.54.1,2026-04-09 14:04:34,,,5.54.1
dc5eb5a1-73fe-47c4-8779-8a50d3362afd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejauh ini masih memuaskan,5,0,,2026-04-09 14:01:16,,,
df329a70-fc48-46b6-b308-37694bf2e36c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kaget mudahan tiap hari murah,5,0,5.54.1,2026-04-09 13:59:29,,,5.54.1
5c22bb6c-7a69-4181-80a3-51dfbb9e9a5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas lah..,4,0,5.54.1,2026-04-09 13:59:02,,,5.54.1
320a8f2a-06c7-4a25-997f-44aa9ad785bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke si,5,0,5.54.1,2026-04-09 13:49:40,,,5.54.1
cb77d1d1-1c80-46b0-87c2-7b53beeeafc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2 kali order gofood udah nunggu 1 jam lebih. tibatiba di cancel,1,0,5.54.1,2026-04-09 13:47:31,"Hai Kak Elita, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",2026-04-09 14:01:52,5.54.1
cdec6678-9234-4bd9-92ba-5f6b6017ecd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat dan ramah,5,0,5.54.1,2026-04-09 13:34:19,,,5.54.1
57eeb829-ab89-4b4b-9ef7-495f672dbfd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat driver ramah,5,0,5.54.1,2026-04-09 13:32:41,,,5.54.1
3da46440-0f02-4084-a2e0-8e7f842843eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gofoodnya kasih tombol konfirmasi pesanan dong, gini kalo udah kepencet gimana??. mana cepet banget diterima sama restonya sampe ga sempet cancel, tolong lah goto update konfirmasi. gini merugikan banget saya lupa menggunakan voucher dan gimana kalo teman saya membelanjakan tanpa izin konfirmasi sidik jari atau pin",1,0,5.55.2,2026-04-09 13:17:22,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Melodi",2026-04-09 13:40:10,5.55.2
9a6f940c-8b66-4e15-9f2f-fae91aa85397,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,5.54.1,2026-04-09 13:13:08,,,5.54.1
eaf5c646-8e53-4f78-9299-c96c770dc507,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau masuk akun/daftar lagi pakai nomor baru ga bisa karena data diri cuma bisa dipakai 1 kali untuk 1 akun. Ini menyulitkan orang yang hp dan nomor teleponnya hilang. Bye.. uninstall gojek. Beralih ke apps sebelah👋👋👋🥱,1,4,5.54.1,2026-04-09 13:12:48,"Hai Kak Lee Ji Eun, jika nomor handphone yang terdaftar sudah tidak aktif atau hilang, mohon beritahu kami dengan mengirimkan email ke customerservice@gojek.com dengan mencantumkan kode psr-26-099-1338-02227 pada subjek email dan melampirkan nama lengkap, alamat email yang terdaftar, nomor handphone, dan ceritakan detailnya, ya.^Melodi",2026-04-09 13:38:17,5.54.1
d21c915d-5908-4098-8882-ef1de0c09c3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau cancel susah karena mau ada tambahan orderan biar sekalian,1,0,5.54.1,2026-04-09 13:04:23,"Hai Kak Yuananda, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",2026-04-09 13:32:34,5.54.1
39d72c09-2378-43b5-96f6-ec8fc2baf6c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,5.54.1,2026-04-09 13:01:36,,,5.54.1
e6015f60-1ccd-4eaa-a4ee-095ac64819e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu, pelayanan cepat, tepat, depan dan ramah. terima kasih",5,0,5.54.1,2026-04-09 12:59:04,,,5.54.1
8acdd8db-540d-4320-9ef0-940a53e6186d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,puas pake gojek Poko nya mah,5,0,5.52.1,2026-04-09 12:56:39,,,5.52.1
8cc2186c-3805-4a6d-9893-d73f07bfb193,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gimana mau dapet driver,karena Aplikator sering Menahan Order,yg Hasilnya Customer susah dapet driver,dan driver susah dapet order,inilah yg membuat Aplikasi Go-Jek,semakin Ancur,",1,1,4.38.2,2026-04-09 12:56:09,"Mohon maaf atas kendalanya Kak Eva. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",2026-04-09 13:27:59,4.38.2
71e07c31-e3e5-4c21-83bb-364aabf71d81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat buruk, tidak masuk akal, data semua sesuai, masih tidak bisa login?????",1,0,,2026-04-09 12:53:36,"Hai Kak, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Melodi",2026-04-09 13:20:35,
3c49c94a-442c-4176-a47f-aeb69f5c0463,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa resto baru siapin makanan kalo udah dapet driver, sedangkan nunggu udah sejam ga dapet2 driver, akhirnya dicancel, gajelas banget asli, mana ga ada pilihan cancel buat customer, aplikasi gajelas",1,1,5.54.1,2026-04-09 12:48:11,"Mohon maaf atas kendalanya Kak Ulfatun. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",2026-04-09 13:22:11,5.54.1
7678f59f-a3e5-47e3-b115-631ded807c19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kadang kala ga dapat driver harus nunggu sampai 55 menit. itu waktu yg sangat lama dan tidak bisa cancel pesanan sampai 55 menit,1,1,5.54.1,2026-04-09 12:44:24,"Mohon maaf atas kendalanya Kak Rolas. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",2026-04-09 13:18:40,5.54.1
0ad6a2b4-9c0c-453e-a123-6ab3fccb7ec9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,josss.. mudah.. dan terima kasih,5,0,5.53.2,2026-04-09 12:39:57,,,5.53.2
22af5953-984c-4729-975a-cd756e965d03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"notifikasi iklan yang tak penting terlalu sering, tarif makin gak waras",2,1,5.53.2,2026-04-09 12:38:38,"Mohon maaf atas ketidaknyamanannya Kak Abdullah. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas pelayanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan pelayanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melodi",2026-04-09 13:17:12,5.53.2
3e8b8f91-8cf8-484d-9719-e846ed7caa78,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2026-04-09 12:33:36,,,
4108268c-ff13-4d51-bcc5-8bae810519a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah nyari driver, nunggu berjam', dulu ga pernah gini kok akhir' gini terus yaa lelet bangett",1,0,5.55.2,2026-04-09 12:33:29,"Mohon maaf atas kendalanya Kak Disya. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",2026-04-09 13:12:26,5.55.2
ec67f1ff-35a1-480c-b406-8d0a91d30eeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu saat malas keluar, pesan makanan cepat sampai tempat",5,1,5.54.1,2026-04-09 12:29:01,,,5.54.1
27f55b26-dc13-4931-8a55-4f51361b0356,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jos,5,0,5.54.1,2026-04-09 12:25:17,,,5.54.1
6325ffd1-8559-4160-908e-afeb8e4109ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sebenernya driver dapat berapa uang si? masa cuma 5 km ongkir nya 50 RB kalau gofood. pengguna baru potongan cuma 20 RB. sehat lu nyet gojek?,1,0,,2026-04-09 12:13:41,"Hai Kak Pras, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",2026-04-09 13:10:41,
12d81f3c-a6e7-464c-84e1-7b0c15e3d63c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,,2026-04-09 12:06:43,,,
cc99ede4-964c-47cd-bee8-903b66b1d481,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,5.54.1,2026-04-09 12:01:32,,,5.54.1
99761502-4099-4374-9aee-dc7825d9048f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya memberikan rating ⭐⭐⭐⭐⭐ untuk aplikasi Gojek karena sangat membantu dalam kehidupan sehari-hari. Aplikasi ini sangat praktis karena menyediakan berbagai layanan dalam satu platform, mulai dari transportasi, pesan makanan, hingga pengiriman barang. Selain itu, proses pemesanan cepat dan mudah, sehingga sangat menghemat waktu. Gojek juga sering menawarkan promo dan diskon menarik yang membuat penggunaan menjadi lebih hemat. Driver yang tersedia cukup banyak sehingga tidak perlu menunggu lama",5,3,5.54.1,2026-04-09 11:52:45,,,5.54.1
9daad92e-e7aa-4dab-ab82-0a56b1a479db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat tepat hemat,5,0,5.49.1,2026-04-09 11:46:01,,,5.49.1
947edc55-4198-4fb7-b2bb-0f8f90c35345,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sorry to say ya, masa kalau hujan ga akan diambil udah nunggu hampir 3 jam dan ga ada driver yang mau ambil padahal hujannya cuma gerimis dan deket banget sekalinya ada yang ambil dicancel sepihak tanpa konfirmasi. kita ga ada payung makanya pesen gojek toh kita bayar juga ternyata hasilnya nihil. bye gojek i hate u",1,0,,2026-04-09 11:43:21,"Mohon maaf atas kendalanya Kak Rosies. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi",2026-04-09 13:04:19,
496f7a44-178b-4289-a66b-a8117c75400e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mahal banget biaya Penanganan & pengiriman nya bused,3,0,5.54.1,2026-04-09 11:26:18,"Mohon maaf atas ketidaknyamanannya Kak Agung. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas pelayanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan pelayanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melodi",2026-04-09 11:34:51,5.54.1
997cf115-1995-47ba-bc3a-d20f33e35f45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke oke,5,0,5.54.1,2026-04-09 11:25:45,,,5.54.1
acd2f677-7bc6-4b54-bcf7-a5cb012dd322,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup baik,5,0,5.54.1,2026-04-09 11:22:55,,,5.54.1
daccd915-9e14-419a-a899-a4ec7a178337,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka banget tp tolong di perbanyak diskon nya,5,0,5.28.2,2026-04-09 11:15:24,,,5.28.2
9d7a9728-7944-43c0-8e72-2316130fe469,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok pisan,5,0,,2026-04-09 11:14:07,,,
d08a14c0-6327-429f-a7a9-6c71f724bd85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sudah nyari driver susah goridenya belum lagi harga argonya muskipun sudah berlangganan malah lebih mahal dari pada yang tidak berlangganan (plus). Sudah berapa tahun tidak ada perbaikan yang baik. Parah emang,1,4,5.54.1,2026-04-09 11:12:52,"Mohon maaf atas kendalanya Kak Prasetyo. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",2026-04-09 11:33:05,5.54.1
fdc38d24-84c5-4239-986b-b8c565f3a6c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,karna gojek itu harganya terjangkau dan cepat sampai,5,0,5.54.1,2026-04-09 11:01:26,,,5.54.1
16549330-38f5-43bd-b320-c219c61fe877,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3x pesan go food menunggu dpt driver masing2 satu jam dan akhir nya d batalkan oleb driver tnpa konfrim . pesan makanan total 3 jam hasilnya nihil. knp g d batalin dr awal,1,0,,2026-04-09 11:01:06,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Melodi
",2026-04-09 11:31:14,
248ce8a8-7e57-4012-bca3-1247b3237406,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga recomend,1,0,,2026-04-09 10:49:02,,,
53cfe0ec-957e-45ce-83a0-e8babae5103d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"good lah, cuma ongkir dan biaya penanganan makin mahal",5,0,,2026-04-09 10:27:24,,,
9b59e828-120e-4229-936b-41f69b984fa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak promo,5,0,5.55.2,2026-04-09 10:21:11,,,5.55.2
7b4d74f0-cf8d-43d6-9702-2327884273de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan,5,0,5.55.2,2026-04-09 10:15:28,,,5.55.2
435acb38-0aff-4831-b679-72fb2c9c2bd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2026-04-09 10:14:50,,,
c2dd886d-7fc2-4f24-903c-e971c041ff66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝐒𝐀𝐍𝐆𝐀𝐓 𝐌𝐄𝐌𝐁𝐀𝐍𝐓𝐔 𝐊𝐄𝐏𝐄𝐑𝐋𝐔𝐀𝐍 𝐒𝐄𝐇𝐀𝐑𝐈 𝐇𝐀𝐑𝐈 𝐃𝐀𝐍 𝐔𝐒𝐀𝐇𝐀 𝐒𝐀𝐘𝐀 𝐃𝐀𝐍 𝐋𝐀𝐈𝐍𝐍𝐔𝐀.𝐌𝐊𝐒𝐇,5,0,,2026-04-09 10:12:35,,,
85d04374-5523-49da-b1c5-cc8dab1276c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak ojek yang gamau jemput, ada yg nerima tpi ga gerak² dari tempat saya sampe nunggu 1 jam",1,0,5.54.1,2026-04-09 10:06:50,"Hai Kak Diablo, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",2026-04-09 10:33:15,5.54.1
58ebb10f-d10b-4b16-aea9-0bc3cf858bc1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"min, pls update biar cepet dapet driver walaupun hemat dapet terdekat. karena kayak di dekat kita ada driver banyak, tapi ga nyantol samsek. hadeh.. udh berulang kali",2,2,5.54.1,2026-04-09 10:00:48,"Mohon maaf atas kendalanya Kak Anggun. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi",2026-04-09 10:31:16,5.54.1
d74febbd-7890-432e-b3c4-8e47e34757df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,program slot & hemat hapus aja !!!,1,1,,2026-04-09 09:59:49,"Hai Kak Fery, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",2026-04-09 10:02:55,
693fdfe2-1ca8-4a15-8e2d-f2572d9cb57e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selalu memuaskan 👍,5,0,5.54.1,2026-04-09 09:59:08,,,5.54.1
3c80f3b6-a637-40ca-89a8-0d876d69e682,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp skrg susah banget dapet driver ? mau hemat atau yg biasa tetep susah,5,0,5.55.2,2026-04-09 09:56:27,,,5.55.2
aaca18d7-6639-4e6c-9aad-fb2b0bf1aee7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.55.2,2026-04-09 09:52:50,,,5.55.2
e2dacaee-500c-4364-83c5-a8ba74a942df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi sampah setiap hari update aplikasi penumpang , saya driver nih sistem kalian kenapa sih gak berubah kasihan penumpang mesan selalu dapat dirver jauh 5 km SD 11km driver gak mau lah yang ada buang bensin bukan utung malah buntung Uda ongkosan kalian bikin oleh pihak kementerian transportasi terus ditambah potangan komisi 20% biaya potongan aplikasi biaya asuransi perjalanan yang keterima driver dikit lari bensin juga pendpatan aja buat sehari hari kurang belum pajak mobil service mobil",1,1,5.51.1,2026-04-09 09:17:46,"Hai Kak Julipar, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Kakak sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Kakak memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App kamu. ^Melodi",2026-02-14 06:03:43,5.51.1
